Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
lnuG,blaPC1,0.107,0.050,-0.017,0.231,27.924,2.783,21.011,34.836
lnuG,cadA,0.331,0.075,0.144,0.517,20.405,5.936,5.658,35.151
lnuG,merA,0.079,0.042,-0.025,0.182,7.704,2.021,2.683,12.725
lnuG,qacC,0.047,0.012,0.018,0.075,5.959,1.623,1.927,9.990
lnuG,gyrA_S83Y,0.044,0.004,0.033,0.055,5.109,1.987,0.172,10.046
lnuG,tetL,0.956,0.026,0.891,1.021,4.737,0.155,4.352,5.123
lnuG,ant9_Ia,0.026,0.005,0.013,0.039,4.214,1.105,1.469,6.958
lnuG,bcrC,0.055,0.011,0.028,0.083,2.862,0.490,1.644,4.080
lnuG,tcrB,0.189,0.042,0.086,0.293,2.851,0.552,1.481,4.222
lnuG,spw,0.133,0.003,0.125,0.141,2.699,0.271,2.026,3.372
lnuG,lsaE,0.105,0.005,0.093,0.117,2.625,0.244,2.019,3.230
lnuG,catA,0.241,0.041,0.140,0.341,2.572,0.196,2.086,3.058
lnuG,lnuB,0.101,0.003,0.095,0.108,2.495,0.271,1.823,3.167
lnuG,arsD,0.316,0.074,0.132,0.500,2.492,0.654,0.867,4.118
lnuG,arsD2,0.302,0.062,0.147,0.456,2.482,0.635,0.906,4.059
lnuG,arsR,0.322,0.077,0.131,0.513,2.482,0.640,0.892,4.073
lnuG,arsA,0.329,0.080,0.131,0.527,2.471,0.656,0.842,4.100
lnuG,ermC,0.014,0.002,0.009,0.020,2.463,0.509,1.199,3.727
lnuG,fexA,0.071,0.007,0.054,0.089,2.461,0.419,1.420,3.501
lnuG,dfrG,0.213,0.025,0.150,0.276,2.432,0.113,2.152,2.712
lnuG,arsB,0.285,0.096,0.048,0.522,2.336,0.810,0.323,4.348
lnuG,vanB,0.085,0.022,0.030,0.140,2.106,0.533,0.783,3.429
lnuG,optrA,0.058,0.004,0.047,0.068,1.913,0.171,1.489,2.337
lnuG,tetS,0.029,0.029,-0.043,0.101,1.830,1.455,-1.783,5.444
lnuG,sat4,0.277,0.003,0.268,0.285,1.725,0.032,1.644,1.805
lnuG,str,0.307,0.008,0.287,0.326,1.702,0.029,1.632,1.773
lnuG,gyrA_S83R,0.015,0.003,0.008,0.022,1.702,0.071,1.525,1.879
lnuG,aph3p_IIIa,0.433,0.013,0.401,0.465,1.649,0.104,1.390,1.908
lnuG,ant6_Ia,0.429,0.028,0.360,0.499,1.641,0.117,1.350,1.932
lnuG,dfrS1,0.053,0.018,0.009,0.098,1.594,0.444,0.490,2.698
lnuG,aac6p_Ie_aph2pp_Ia,0.349,0.027,0.282,0.415,1.572,0.095,1.336,1.809
lnuG,parC_S80I,0.249,0.025,0.186,0.313,1.549,0.043,1.442,1.656
lnuG,bcrA,0.013,0.001,0.011,0.016,1.537,0.038,1.442,1.631
lnuG,vanH_B,0.061,0.015,0.024,0.098,1.508,0.359,0.615,2.401
lnuG,tetM,0.906,0.027,0.839,0.972,1.439,0.027,1.371,1.506
lnuG,vanS_B,0.058,0.014,0.024,0.092,1.437,0.336,0.601,2.273
lnuG,vanR_B,0.058,0.014,0.024,0.092,1.437,0.336,0.601,2.273
lnuG,bcrB,0.026,0.003,0.019,0.032,1.434,0.390,0.467,2.402
lnuG,vanW_B,0.058,0.014,0.024,0.092,1.431,0.332,0.606,2.257
lnuG,vanY_B,0.058,0.014,0.024,0.092,1.431,0.332,0.606,2.257
lnuG,qacH,0.014,0.001,0.012,0.015,1.402,0.072,1.222,1.581
lnuG,gyrA_S83I,0.178,0.024,0.119,0.238,1.299,0.091,1.072,1.526
lnuG,ermB,0.668,0.026,0.603,0.733,1.270,0.049,1.147,1.393
lnuG,dfrF,0.064,0.007,0.047,0.081,1.182,0.084,0.973,1.391
lnuG,vanR_A,0.165,0.014,0.129,0.201,1.022,0.053,0.890,1.154
lnuG,vanS_A,0.160,0.010,0.136,0.184,1.004,0.033,0.922,1.087
lnuG,vanY_A,0.160,0.011,0.134,0.187,1.000,0.033,0.919,1.081
lnuG,vanZ_A,0.160,0.011,0.134,0.187,1.000,0.033,0.919,1.081
lnuG,vanH_A,0.161,0.010,0.136,0.186,0.996,0.032,0.917,1.075
lnuG,vanA,0.161,0.010,0.136,0.186,0.996,0.032,0.917,1.075
lnuG,vanX_A,0.161,0.010,0.136,0.186,0.996,0.032,0.917,1.075
lnuG,vanX_B,0.028,0.006,0.014,0.042,0.692,0.139,0.346,1.037
lnuG,aadD1,0.015,0.002,0.010,0.020,0.637,0.022,0.583,0.691
lnuG,bleO,0.012,0.003,0.006,0.019,0.515,0.048,0.396,0.634
lnuG,tetO,0.010,0.002,0.004,0.016,0.512,0.067,0.345,0.679
lsaE,lnuB,0.973,0.004,0.963,0.982,1508.378,1763.170,-2871.579,5888.335
lsaE,spw,0.955,0.009,0.933,0.976,81.322,13.347,48.167,114.477
lsaE,sat4,0.814,0.017,0.773,0.856,6.096,0.325,5.290,6.903
lsaE,str,0.817,0.016,0.777,0.858,5.303,0.203,4.798,5.808
lsaE,blaPC1,0.019,0.007,0.003,0.036,4.645,0.326,3.836,5.453
lsaE,catA,0.324,0.040,0.224,0.423,3.801,0.063,3.645,3.957
lsaE,ant6_Ia,0.865,0.015,0.829,0.902,3.644,0.148,3.276,4.012
lsaE,bcrA,0.027,0.003,0.020,0.035,3.524,0.302,2.774,4.273
lsaE,gyrA_S83Y,0.031,0.006,0.015,0.046,3.515,0.290,2.794,4.237
lsaE,aph3p_IIIa,0.840,0.027,0.772,0.908,3.508,0.305,2.751,4.265
lsaE,dfrF,0.156,0.020,0.105,0.207,3.119,0.153,2.739,3.500
lsaE,merA,0.027,0.007,0.010,0.043,2.827,0.547,1.468,4.186
lsaE,lnuG,0.027,0.003,0.019,0.034,2.767,0.264,2.110,3.423
lsaE,aac6p_Ie_aph2pp_Ia,0.552,0.022,0.497,0.606,2.644,0.101,2.394,2.893
lsaE,ermC,0.015,0.003,0.007,0.023,2.564,0.223,2.010,3.119
lsaE,tetL,0.477,0.008,0.458,0.496,2.413,0.171,1.988,2.838
lsaE,qacH,0.021,0.003,0.015,0.028,2.268,0.140,1.921,2.615
lsaE,dfrG,0.191,0.015,0.153,0.228,2.264,0.094,2.032,2.496
lsaE,parC_S80I,0.333,0.038,0.240,0.427,2.156,0.088,1.938,2.373
lsaE,gyrA_S83I,0.259,0.029,0.186,0.332,1.953,0.047,1.837,2.069
lsaE,fexA,0.054,0.004,0.043,0.065,1.891,0.111,1.616,2.166
lsaE,qacC,0.015,0.003,0.008,0.021,1.808,0.203,1.303,2.314
lsaE,optrA,0.053,0.004,0.044,0.062,1.791,0.094,1.557,2.024
lsaE,ermB,0.880,0.013,0.848,0.912,1.717,0.020,1.667,1.768
lsaE,tetM,0.889,0.021,0.837,0.940,1.430,0.036,1.340,1.521
lsaE,dfrS1,0.042,0.003,0.035,0.048,1.265,0.080,1.065,1.464
lsaE,cadA,0.023,0.002,0.017,0.028,1.151,0.092,0.923,1.380
lsaE,vanB,0.047,0.006,0.032,0.061,1.149,0.150,0.776,1.523
lsaE,tetS,0.017,0.007,-0.001,0.034,1.139,0.145,0.779,1.500
lsaE,vanH_B,0.045,0.006,0.031,0.059,1.123,0.147,0.758,1.488
lsaE,gyrA_S83R,0.010,0.001,0.006,0.013,1.119,0.083,0.912,1.325
lsaE,tcrB,0.075,0.014,0.041,0.109,1.106,0.024,1.046,1.167
lsaE,ant9_Ia,0.007,0.002,0.003,0.011,1.105,0.309,0.338,1.871
lsaE,vanS_B,0.045,0.005,0.031,0.058,1.103,0.142,0.751,1.456
lsaE,vanR_B,0.045,0.005,0.031,0.058,1.103,0.142,0.751,1.456
lsaE,vanW_B,0.045,0.005,0.031,0.058,1.103,0.142,0.750,1.456
lsaE,vanY_B,0.045,0.005,0.031,0.058,1.103,0.142,0.750,1.456
lsaE,aadD1,0.025,0.003,0.018,0.031,1.053,0.016,1.014,1.093
lsaE,vanX_B,0.041,0.004,0.031,0.052,1.022,0.119,0.726,1.318
lsaE,bleO,0.024,0.003,0.016,0.032,1.006,0.005,0.994,1.018
lsaE,cadC,0.014,0.004,0.004,0.023,0.908,0.187,0.444,1.372
lsaE,bcrC,0.015,0.002,0.009,0.020,0.757,0.242,0.156,1.359
lsaE,tetO,0.011,0.002,0.007,0.014,0.537,0.021,0.484,0.590
lsaE,vanR_A,0.079,0.044,-0.030,0.188,0.470,0.246,-0.140,1.081
lsaE,bcrB,0.007,0.002,0.003,0.011,0.408,0.181,-0.042,0.858
lsaE,vanY_A,0.062,0.040,-0.038,0.163,0.369,0.230,-0.203,0.941
lsaE,vanZ_A,0.062,0.040,-0.038,0.163,0.369,0.230,-0.203,0.941
lsaE,vanH_A,0.062,0.041,-0.039,0.163,0.368,0.229,-0.201,0.937
lsaE,vanA,0.062,0.041,-0.039,0.163,0.368,0.229,-0.201,0.937
lsaE,vanX_A,0.062,0.041,-0.039,0.163,0.368,0.229,-0.201,0.937
lsaE,arsA,0.048,0.014,0.014,0.083,0.347,0.108,0.078,0.616
lsaE,vanS_A,0.055,0.039,-0.042,0.153,0.329,0.226,-0.232,0.889
lsaE,arsR,0.041,0.015,0.004,0.078,0.304,0.116,0.017,0.591
lsaE,arsB,0.038,0.015,0.001,0.076,0.301,0.123,-0.003,0.606
lsaE,arsD,0.038,0.014,0.003,0.072,0.285,0.111,0.009,0.560
lsaE,arsD2,0.033,0.012,0.004,0.061,0.258,0.105,-0.002,0.518
merA,blaPC1,0.218,0.066,0.054,0.383,88.227,8.710,66.590,109.865
merA,cadA,0.355,0.085,0.143,0.566,21.669,5.197,8.759,34.578
merA,gyrA_S83Y,0.079,0.007,0.061,0.097,9.668,4.135,-0.604,19.941
merA,ant9_Ia,0.052,0.006,0.037,0.068,9.200,3.179,1.303,17.097
merA,lnuG,0.075,0.023,0.019,0.131,7.766,2.180,2.350,13.182
merA,tcrB,0.486,0.073,0.306,0.666,7.690,0.190,7.219,8.161
merA,catA,0.668,0.058,0.523,0.813,7.588,0.885,5.391,9.785
merA,qacC,0.045,0.011,0.018,0.071,5.754,1.731,1.454,10.054
merA,arsA,0.602,0.145,0.242,0.962,4.608,1.111,1.849,7.366
merA,bcrC,0.084,0.007,0.067,0.101,4.495,0.847,2.390,6.600
merA,dfrG,0.302,0.017,0.260,0.345,3.501,0.112,3.224,3.779
merA,cadC,0.048,0.044,-0.060,0.156,3.221,2.763,-3.644,10.086
merA,fexA,0.092,0.007,0.074,0.109,3.168,0.277,2.479,3.857
merA,arsB,0.379,0.061,0.227,0.531,3.126,0.571,1.708,4.544
merA,tetS,0.048,0.045,-0.064,0.160,3.123,2.319,-2.637,8.883
merA,bcrB,0.047,0.003,0.039,0.055,2.699,0.806,0.697,4.700
merA,vanB,0.108,0.025,0.047,0.170,2.697,0.586,1.243,4.152
merA,ermC,0.015,0.001,0.014,0.017,2.675,0.646,1.070,4.280
merA,lsaE,0.108,0.026,0.043,0.173,2.664,0.443,1.564,3.765
merA,optrA,0.077,0.007,0.059,0.095,2.578,0.146,2.214,2.942
merA,arsR,0.330,0.185,-0.130,0.790,2.553,1.452,-1.055,6.161
merA,vanH_B,0.099,0.022,0.044,0.154,2.465,0.522,1.168,3.761
merA,arsD,0.310,0.189,-0.160,0.780,2.441,1.510,-1.309,6.192
merA,arsD2,0.298,0.179,-0.147,0.743,2.418,1.451,-1.187,6.023
merA,tetL,0.494,0.057,0.351,0.637,2.406,0.410,1.387,3.425
merA,lnuB,0.098,0.031,0.022,0.175,2.364,0.454,1.236,3.493
merA,gyrA_S83R,0.020,0.005,0.008,0.032,2.326,0.262,1.675,2.977
merA,vanS_B,0.093,0.021,0.041,0.146,2.326,0.497,1.092,3.560
merA,vanR_B,0.093,0.021,0.041,0.146,2.326,0.497,1.092,3.560
merA,vanW_B,0.093,0.021,0.041,0.144,2.313,0.487,1.104,3.522
merA,vanY_B,0.093,0.021,0.041,0.144,2.313,0.487,1.104,3.522
merA,gyrA_S83I,0.305,0.068,0.137,0.474,2.247,0.426,1.189,3.305
merA,bcrA,0.017,0.002,0.013,0.022,2.044,0.114,1.760,2.328
merA,aph3p_IIIa,0.532,0.043,0.426,0.638,2.031,0.154,1.648,2.414
merA,dfrS1,0.066,0.015,0.028,0.105,2.003,0.363,1.101,2.906
merA,spw,0.099,0.032,0.019,0.179,1.948,0.434,0.870,3.026
merA,aac6p_Ie_aph2pp_Ia,0.420,0.070,0.246,0.593,1.898,0.288,1.184,2.613
merA,qacH,0.018,0.001,0.016,0.021,1.897,0.276,1.211,2.583
merA,vanX_B,0.074,0.021,0.022,0.125,1.829,0.491,0.610,3.048
merA,dfrF,0.096,0.018,0.051,0.140,1.775,0.285,1.067,2.483
merA,parC_S80I,0.283,0.038,0.190,0.376,1.761,0.120,1.463,2.059
merA,ermB,0.733,0.043,0.627,0.839,1.396,0.088,1.176,1.615
merA,sat4,0.221,0.027,0.155,0.288,1.375,0.187,0.909,1.840
merA,str,0.239,0.031,0.161,0.317,1.321,0.150,0.948,1.695
merA,tetM,0.788,0.020,0.738,0.837,1.249,0.034,1.164,1.334
merA,aadD1,0.029,0.003,0.021,0.037,1.240,0.073,1.058,1.422
merA,bleO,0.024,0.003,0.016,0.032,1.007,0.006,0.993,1.021
merA,ant6_Ia,0.263,0.007,0.247,0.280,1.000,0.000,1.000,1.000
merA,vanR_A,0.158,0.033,0.076,0.240,0.973,0.154,0.590,1.357
merA,vanS_A,0.150,0.023,0.091,0.208,0.935,0.094,0.700,1.170
merA,vanY_A,0.149,0.025,0.088,0.211,0.926,0.097,0.684,1.168
merA,vanZ_A,0.149,0.025,0.088,0.211,0.926,0.097,0.684,1.168
merA,vanH_A,0.149,0.024,0.089,0.209,0.918,0.095,0.683,1.154
merA,vanA,0.149,0.024,0.089,0.209,0.918,0.095,0.683,1.154
merA,vanX_A,0.149,0.024,0.089,0.209,0.918,0.095,0.683,1.154
merA,tetO,0.014,0.002,0.009,0.019,0.724,0.019,0.678,0.771
optrA,fexA,0.938,0.031,0.861,1.016,841.530,154.111,458.697,1224.362
optrA,ant9_Ia,0.200,0.072,0.021,0.379,297.313,126.339,-16.531,611.157
optrA,dfrG,0.670,0.067,0.504,0.835,9.504,0.213,8.975,10.034
optrA,gyrA_S83Y,0.069,0.019,0.022,0.116,8.777,0.325,7.970,9.584
optrA,catA,0.332,0.034,0.247,0.417,3.803,0.099,3.557,4.049
optrA,merA,0.027,0.010,0.003,0.051,2.663,0.134,2.331,2.995
optrA,ermC,0.014,0.003,0.007,0.020,2.395,0.466,1.236,3.554
optrA,parC_S80I,0.332,0.028,0.262,0.401,2.120,0.008,2.100,2.141
optrA,sat4,0.325,0.012,0.295,0.355,2.076,0.087,1.861,2.291
optrA,str,0.354,0.014,0.320,0.388,2.011,0.077,1.820,2.203
optrA,lnuG,0.020,0.003,0.012,0.027,1.949,0.174,1.518,2.381
optrA,tetL,0.381,0.034,0.296,0.466,1.870,0.242,1.268,2.472
optrA,blaPC1,0.009,0.004,-0.002,0.019,1.855,0.146,1.491,2.219
optrA,spw,0.089,0.011,0.061,0.118,1.813,0.119,1.518,2.108
optrA,lsaE,0.071,0.008,0.050,0.092,1.775,0.083,1.568,1.982
optrA,qacC,0.015,0.003,0.008,0.021,1.773,0.063,1.616,1.930
optrA,lnuB,0.072,0.011,0.046,0.098,1.769,0.083,1.562,1.975
optrA,gyrA_S83I,0.238,0.026,0.174,0.301,1.766,0.020,1.716,1.816
optrA,gyrA_S83R,0.015,0.003,0.008,0.022,1.718,0.080,1.520,1.916
optrA,aph3p_IIIa,0.433,0.018,0.390,0.477,1.670,0.061,1.517,1.822
optrA,ant6_Ia,0.418,0.005,0.407,0.429,1.618,0.056,1.479,1.756
optrA,aac6p_Ie_aph2pp_Ia,0.328,0.036,0.239,0.418,1.492,0.096,1.253,1.731
optrA,tetS,0.021,0.009,-0.002,0.044,1.429,0.221,0.879,1.979
optrA,ermB,0.725,0.038,0.630,0.819,1.390,0.083,1.183,1.597
optrA,vanB,0.052,0.003,0.044,0.060,1.283,0.051,1.157,1.408
optrA,vanH_B,0.051,0.003,0.043,0.059,1.271,0.054,1.138,1.403
optrA,vanS_B,0.051,0.003,0.044,0.058,1.270,0.046,1.155,1.385
optrA,vanR_B,0.051,0.003,0.044,0.058,1.270,0.046,1.155,1.385
optrA,vanW_B,0.051,0.003,0.044,0.058,1.269,0.046,1.155,1.384
optrA,vanY_B,0.051,0.003,0.044,0.058,1.269,0.046,1.155,1.384
optrA,vanX_B,0.051,0.002,0.045,0.056,1.260,0.029,1.188,1.331
optrA,cadA,0.024,0.002,0.020,0.029,1.246,0.067,1.079,1.413
optrA,vanR_A,0.195,0.020,0.145,0.245,1.214,0.048,1.095,1.333
optrA,vanS_A,0.192,0.019,0.143,0.240,1.209,0.046,1.094,1.324
optrA,vanY_A,0.193,0.020,0.143,0.243,1.208,0.045,1.096,1.320
optrA,vanZ_A,0.193,0.020,0.143,0.243,1.208,0.045,1.096,1.320
optrA,vanH_A,0.194,0.020,0.144,0.244,1.208,0.045,1.096,1.319
optrA,vanA,0.194,0.020,0.144,0.244,1.208,0.045,1.096,1.319
optrA,vanX_A,0.194,0.020,0.144,0.244,1.208,0.045,1.096,1.319
optrA,dfrS1,0.040,0.004,0.028,0.051,1.192,0.061,1.040,1.345
optrA,tetM,0.722,0.012,0.691,0.752,1.147,0.012,1.118,1.175
optrA,tcrB,0.075,0.015,0.039,0.111,1.106,0.040,1.005,1.206
optrA,bcrA,0.009,0.001,0.008,0.011,1.067,0.007,1.048,1.086
optrA,qacH,0.010,0.001,0.008,0.012,1.016,0.001,1.013,1.019
optrA,aadD1,0.024,0.003,0.017,0.031,1.013,0.004,1.002,1.024
optrA,bleO,0.024,0.003,0.016,0.032,1.005,0.003,0.997,1.013
optrA,cadC,0.015,0.002,0.009,0.020,0.995,0.062,0.841,1.148
optrA,bcrC,0.018,0.002,0.013,0.024,0.943,0.144,0.586,1.300
optrA,arsA,0.122,0.005,0.111,0.133,0.894,0.027,0.828,0.960
optrA,arsR,0.114,0.003,0.106,0.122,0.861,0.025,0.798,0.924
optrA,arsB,0.107,0.002,0.101,0.113,0.857,0.018,0.812,0.901
optrA,arsD,0.111,0.003,0.104,0.119,0.856,0.024,0.796,0.915
optrA,arsD2,0.107,0.005,0.093,0.120,0.852,0.022,0.797,0.907
optrA,tetO,0.016,0.003,0.009,0.023,0.838,0.007,0.820,0.856
optrA,dfrF,0.044,0.001,0.042,0.046,0.816,0.133,0.486,1.145
optrA,bcrB,0.012,0.001,0.010,0.015,0.685,0.118,0.393,0.977
parC_S80I,gyrA_S83I,0.830,0.015,0.792,0.867,294.765,212.823,-233.917,823.447
parC_S80I,gyrA_S83Y,0.058,0.020,0.009,0.108,127.025,77.495,-65.484,319.534
parC_S80I,dfrF,0.310,0.023,0.254,0.366,66.210,25.060,3.956,128.463
parC_S80I,gyrA_S83R,0.048,0.015,0.011,0.084,60.427,60.094,-88.855,209.709
parC_S80I,qacC,0.046,0.006,0.030,0.061,41.029,13.123,8.429,73.628
parC_S80I,vanX_B,0.203,0.016,0.165,0.242,22.348,2.859,15.246,29.450
parC_S80I,vanW_B,0.202,0.015,0.165,0.239,21.379,2.743,14.566,28.192
parC_S80I,vanY_B,0.202,0.015,0.165,0.239,21.379,2.743,14.566,28.192
parC_S80I,vanS_B,0.202,0.015,0.165,0.240,21.359,2.737,14.561,28.158
parC_S80I,vanR_B,0.202,0.015,0.165,0.240,21.359,2.737,14.561,28.158
parC_S80I,vanH_B,0.202,0.015,0.166,0.239,21.329,2.750,14.497,28.161
parC_S80I,vanB,0.203,0.015,0.166,0.239,20.785,2.652,14.197,27.373
parC_S80I,aph3p_IIIa,0.774,0.061,0.623,0.926,4.660,0.448,3.548,5.773
parC_S80I,aac6p_Ie_aph2pp_Ia,0.647,0.084,0.439,0.855,4.646,0.910,2.385,6.908
parC_S80I,sat4,0.456,0.027,0.389,0.523,4.374,0.474,3.196,5.552
parC_S80I,ant6_Ia,0.724,0.042,0.619,0.829,4.165,0.426,3.107,5.224
parC_S80I,dfrG,0.235,0.005,0.223,0.246,3.898,0.229,3.330,4.467
parC_S80I,str,0.465,0.023,0.407,0.522,3.696,0.457,2.561,4.831
parC_S80I,spw,0.120,0.011,0.093,0.148,3.292,0.466,2.135,4.448
parC_S80I,dfrS1,0.080,0.009,0.057,0.102,3.280,0.309,2.513,4.047
parC_S80I,ant9_Ia,0.015,0.003,0.006,0.023,2.933,0.254,2.303,3.564
parC_S80I,lnuB,0.090,0.015,0.052,0.129,2.808,0.218,2.267,3.349
parC_S80I,vanR_A,0.335,0.047,0.217,0.453,2.619,0.302,1.869,3.370
parC_S80I,catA,0.196,0.022,0.142,0.250,2.618,0.244,2.012,3.223
parC_S80I,vanS_A,0.331,0.046,0.215,0.446,2.614,0.300,1.869,3.358
parC_S80I,fexA,0.061,0.007,0.043,0.080,2.601,0.115,2.316,2.885
parC_S80I,lsaE,0.084,0.007,0.067,0.101,2.595,0.208,2.079,3.111
parC_S80I,vanY_A,0.331,0.046,0.217,0.446,2.589,0.289,1.872,3.307
parC_S80I,vanZ_A,0.331,0.046,0.217,0.446,2.589,0.289,1.872,3.307
parC_S80I,vanH_A,0.333,0.047,0.216,0.450,2.589,0.289,1.872,3.307
parC_S80I,vanA,0.333,0.047,0.216,0.450,2.589,0.289,1.872,3.307
parC_S80I,vanX_A,0.333,0.047,0.216,0.450,2.589,0.289,1.872,3.307
parC_S80I,optrA,0.063,0.007,0.046,0.080,2.574,0.090,2.351,2.796
parC_S80I,merA,0.019,0.007,0.002,0.036,2.047,0.208,1.531,2.564
parC_S80I,blaPC1,0.008,0.003,0.000,0.015,1.805,0.092,1.576,2.033
parC_S80I,ermB,0.839,0.032,0.759,0.918,1.797,0.114,1.514,2.080
parC_S80I,lnuG,0.016,0.001,0.012,0.020,1.722,0.080,1.524,1.920
parC_S80I,tetL,0.273,0.014,0.239,0.308,1.390,0.134,1.058,1.722
parC_S80I,tetS,0.019,0.008,-0.002,0.040,1.344,0.240,0.748,1.941
parC_S80I,tetM,0.745,0.002,0.740,0.750,1.221,0.026,1.156,1.285
parC_S80I,ermC,0.007,0.002,0.003,0.011,1.191,0.059,1.045,1.338
parC_S80I,cadA,0.022,0.001,0.020,0.025,1.153,0.041,1.052,1.254
parC_S80I,bcrA,0.009,0.001,0.008,0.011,1.121,0.006,1.107,1.135
parC_S80I,tcrB,0.071,0.013,0.040,0.103,1.061,0.027,0.993,1.129
parC_S80I,cadC,0.015,0.002,0.010,0.020,1.034,0.042,0.930,1.138
parC_S80I,aadD1,0.024,0.003,0.017,0.031,1.014,0.004,1.004,1.025
parC_S80I,qacH,0.010,0.001,0.008,0.012,1.014,0.003,1.005,1.022
parC_S80I,bleO,0.024,0.003,0.016,0.032,1.001,0.001,0.999,1.002
parC_S80I,tetO,0.015,0.003,0.008,0.023,0.772,0.014,0.737,0.806
parC_S80I,bcrC,0.015,0.001,0.013,0.017,0.754,0.198,0.262,1.246
parC_S80I,arsA,0.089,0.014,0.055,0.123,0.615,0.117,0.326,0.904
parC_S80I,arsR,0.084,0.015,0.048,0.120,0.598,0.122,0.294,0.902
parC_S80I,arsD,0.081,0.013,0.048,0.115,0.590,0.121,0.289,0.891
parC_S80I,arsD2,0.078,0.011,0.050,0.105,0.587,0.119,0.292,0.882
parC_S80I,arsB,0.073,0.017,0.030,0.117,0.552,0.142,0.198,0.905
parC_S80I,bcrB,0.009,0.001,0.007,0.010,0.444,0.142,0.092,0.796
qacC,dfrS1,0.926,0.034,0.842,1.010,35.953,1.460,32.326,39.579
qacC,vanB,0.828,0.052,0.700,0.957,24.201,1.851,19.604,28.799
qacC,vanS_B,0.810,0.061,0.657,0.962,23.728,2.125,18.449,29.008
qacC,vanR_B,0.810,0.061,0.657,0.962,23.728,2.125,18.449,29.008
qacC,vanW_B,0.809,0.061,0.657,0.962,23.727,2.126,18.447,29.008
qacC,vanY_B,0.809,0.061,0.657,0.962,23.727,2.126,18.447,29.008
qacC,vanH_B,0.807,0.061,0.656,0.959,23.637,2.160,18.271,29.002
qacC,vanX_B,0.803,0.072,0.625,0.981,23.604,2.357,17.750,29.458
qacC,ermC,0.100,0.035,0.013,0.188,21.180,12.880,-10.815,53.175
qacC,blaPC1,0.076,0.032,-0.004,0.156,17.822,2.201,12.354,23.289
qacC,ant9_Ia,0.061,0.014,0.027,0.095,10.825,4.679,-0.798,22.449
qacC,gyrA_S83Y,0.070,0.004,0.060,0.080,8.016,2.187,2.583,13.449
qacC,gyrA_S83I,0.883,0.033,0.800,0.966,6.762,0.570,5.347,8.178
qacC,lnuG,0.059,0.018,0.013,0.104,5.886,1.562,2.004,9.767
qacC,bcrC,0.109,0.027,0.042,0.176,5.854,1.894,1.150,10.559
qacC,parC_S80I,0.883,0.026,0.818,0.948,5.698,0.489,4.482,6.913
qacC,merA,0.060,0.032,-0.019,0.140,5.649,1.607,1.657,9.641
qacC,dfrF,0.255,0.021,0.203,0.307,4.865,0.394,3.885,5.844
qacC,gyrA_S83R,0.034,0.008,0.013,0.055,4.031,0.890,1.820,6.242
qacC,fexA,0.111,0.028,0.041,0.180,3.855,1.241,0.773,6.937
qacC,bcrA,0.032,0.008,0.013,0.051,3.818,0.730,2.004,5.631
qacC,qacH,0.033,0.005,0.020,0.046,3.390,0.403,2.388,4.393
qacC,aac6p_Ie_aph2pp_Ia,0.565,0.119,0.270,0.859,2.552,0.436,1.468,3.635
qacC,cadC,0.036,0.020,-0.014,0.085,2.363,1.110,-0.393,5.120
qacC,tetS,0.035,0.021,-0.017,0.087,2.359,0.787,0.403,4.316
qacC,aph3p_IIIa,0.613,0.094,0.380,0.847,2.333,0.263,1.681,2.986
qacC,aadD1,0.051,0.005,0.039,0.063,2.214,0.295,1.482,2.947
qacC,dfrG,0.191,0.012,0.161,0.220,2.175,0.118,1.883,2.468
qacC,ant6_Ia,0.553,0.076,0.366,0.741,2.119,0.258,1.477,2.760
qacC,bleO,0.048,0.005,0.035,0.061,2.045,0.252,1.418,2.672
qacC,cadA,0.039,0.013,0.006,0.072,1.980,0.691,0.264,3.696
qacC,catA,0.168,0.045,0.057,0.280,1.769,0.325,0.960,2.577
qacC,lsaE,0.072,0.010,0.047,0.096,1.761,0.185,1.301,2.221
qacC,optrA,0.053,0.005,0.041,0.064,1.743,0.065,1.582,1.904
qacC,lnuB,0.066,0.013,0.033,0.099,1.584,0.184,1.127,2.042
qacC,tetO,0.028,0.004,0.019,0.038,1.500,0.177,1.060,1.939
qacC,ermB,0.753,0.044,0.644,0.862,1.433,0.091,1.207,1.659
qacC,tcrB,0.091,0.025,0.028,0.154,1.329,0.177,0.889,1.768
qacC,sat4,0.209,0.032,0.129,0.288,1.293,0.195,0.810,1.776
qacC,str,0.217,0.030,0.141,0.292,1.198,0.185,0.738,1.658
qacC,spw,0.059,0.011,0.033,0.086,1.177,0.170,0.755,1.599
qacC,arsA,0.143,0.020,0.093,0.192,1.051,0.151,0.675,1.427
qacC,arsR,0.135,0.018,0.089,0.181,1.022,0.143,0.666,1.378
qacC,arsD,0.131,0.016,0.091,0.171,1.013,0.138,0.671,1.356
qacC,arsD2,0.124,0.013,0.091,0.156,0.995,0.123,0.690,1.299
qacC,arsB,0.111,0.021,0.059,0.162,0.890,0.165,0.481,1.299
qacC,tetL,0.178,0.024,0.117,0.238,0.848,0.132,0.522,1.175
qacC,bcrB,0.013,0.000,0.012,0.013,0.711,0.154,0.328,1.093
qacC,vanR_A,0.115,0.081,-0.086,0.315,0.692,0.461,-0.454,1.838
