Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
sul1,blaOXA_66,0.359602754,0.01840457,0.355950888,0.36325462,0.940981014,0.035360394,0.933964744,0.947997283
sul1,blaADC_73,0.353728413,0.020659027,0.349629214,0.357827613,0.942572634,0.042790358,0.934082099,0.951063169
sul1,ftsI_A515V,0.350909466,0.021546743,0.346634124,0.355184807,0.93160439,0.043865819,0.922900459,0.94030832
sul1,blaADC_5,0.336770731,0.047419389,0.327361695,0.346179766,0.900094803,0.117141486,0.876851391,0.923338215
sul1,blaADC_26,0.206151257,0.027959657,0.200603455,0.21169906,0.535208879,0.065188661,0.522274035,0.548143724
sul1,blaOXA_91,0.186257383,0.088744499,0.168648549,0.203866217,0.496974622,0.240699586,0.449214602,0.544734642
sul1,blaOXA_51,0.136989938,0.056582119,0.125762818,0.148217058,0.362749792,0.144442751,0.334089217,0.391410368
sul1,blaOXA_259,0.04930669,0.028723112,0.043607402,0.055005979,0.129290184,0.075640993,0.11428137,0.144298998
sul2,floR,0.80004721,0.039184837,0.792272088,0.807822331,2.738330413,0.192453607,2.700143442,2.776517384
sul2,tetX5,0.799112658,0.047141338,0.789758793,0.808466522,2.61422653,0.180632729,2.578385077,2.650067982
sul2,tetY,0.783997768,0.055743616,0.772937025,0.79505851,2.546858183,0.211063409,2.504978623,2.588737742
sul2,aac6p_Ian,0.736067272,0.048239967,0.726495416,0.745639128,2.459615137,0.20754469,2.418433768,2.500796506
sul2,blaOXA_90,0.721261593,0.099268774,0.701564514,0.740958671,2.329623928,0.329875439,2.264169484,2.395078371
sul2,blaADC_158,0.695024317,0.067067009,0.681716768,0.708331867,2.270808579,0.251383728,2.220928594,2.320688565
sul2,adeS_G336S,0.650896486,0.049534898,0.641067687,0.660725285,2.105312012,0.175422171,2.070504447,2.140119576
sul2,adeS_N125K,0.649317079,0.062492392,0.636917233,0.661716925,2.09303091,0.205363994,2.052282238,2.133779581
sul2,aadA5,0.635350415,0.055207162,0.624396117,0.646304714,2.089643822,0.222319018,2.045530906,2.133756739
sul2,blaOXA_98,0.60391287,0.064708974,0.591073206,0.616752535,1.976297299,0.256011092,1.925499144,2.027095454
sul2,parC_S84F,0.576417187,0.097044555,0.557161442,0.595672932,1.862685214,0.316584787,1.799867924,1.925502504
sul2,blaADC_152,0.57448894,0.115227887,0.551625227,0.597352653,1.860502195,0.395812948,1.781964319,1.939040071
sul2,aph6_Id,0.574360363,0.025550384,0.569290613,0.579430114,4.766506977,0.624988636,4.642495672,4.890518281
sul2,sat2,0.537571998,0.07497706,0.522694923,0.552449074,1.728304773,0.23275451,1.682121228,1.774488317
sul2,blaOXA_65,0.520138583,0.038047379,0.512589158,0.527688009,1.70612197,0.13671331,1.678995083,1.733248856
sul2,ant2pp_Ia,0.487599044,0.041245845,0.479414973,0.495783114,1.62755551,0.162143588,1.595382704,1.659728315
sul2,tetB,0.481902108,0.027645625,0.476416617,0.4873876,2.126516985,0.254350895,2.07604825,2.176985721
sul2,cmlA5,0.481213184,0.102701657,0.460834948,0.501591421,1.552645012,0.343107414,1.484565058,1.620724967
