Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
dfrA25,blaCTX_M_14,0.010353591,0.005565195,0.009249336,0.011457847,14.58716188,18.50882327,10.91460979,18.25971396
dfrA25,bleO,0.007062137,0.005708627,0.005929422,0.008194852,5.560008067,4.639920369,4.639347202,6.480668932
dfrA25,cmlA,0.006975752,0.005857282,0.00581354,0.008137963,7.031100319,7.737209717,5.495870052,8.566330587
dfrA25,rmtB1,0.006928345,0.005899284,0.005757799,0.008098891,6.148692758,5.879613804,4.98204982,7.315335696
dfrA25,mefB,0.006821655,0.011656242,0.004508804,0.009134507,5.645284413,11.5855329,3.346463335,7.94410549
dfrA25,aadA1,0.00658867,0.003962258,0.005802472,0.007374868,6.88497164,4.192810704,6.053027033,7.716916247
dfrA25,sul3,0.006568721,0.007686596,0.005043534,0.008093909,5.14757192,5.916816986,3.973547064,6.321596777
dfrA25,qacL,0.006154578,0.006400503,0.00488458,0.007424577,4.979780919,5.971948992,3.794816677,6.164745162
dfrA25,cmlA1,0.005752272,0.006950178,0.004373206,0.007131339,4.298666371,5.018168156,3.302952939,5.294379803
dfrA25,erm42,0.004979512,0.013659673,0.002269137,0.007689888,3.886670047,13.10255571,1.286838733,6.486501361
dfrA25,blaOXA,0.004638922,0.003062044,0.004031346,0.005246498,4.355775747,3.408160173,3.679522828,5.032028666
dfrA25,blaNDM_5,0.004386898,0.005408514,0.003313731,0.005460064,3.693341026,5.516138264,2.598819521,4.787862531
dfrA25,aac6p_Ib,0.004277387,0.003130069,0.003656314,0.004898461,4.212700072,3.456197007,3.526915603,4.898484541
dfrA25,terD,0.004228814,0.003769371,0.003480889,0.004976739,3.452836467,3.710563051,2.716580256,4.189092677
dfrA25,aac6p_Ib3,0.004109663,0.010403149,0.002045453,0.006173873,2.505927385,6.102334286,1.295091871,3.716762898
dfrA25,catA1,0.00395035,0.002976726,0.003359703,0.004540997,3.116119888,2.476994808,2.624630379,3.607609396
dfrA25,catA2,0.003932281,0.012955119,0.001361704,0.006502857,2.852914396,10.02787714,0.863166016,4.842662776
dfrA25,msrE,0.003927442,0.007688182,0.00240194,0.005452944,2.705169409,5.4666646,1.620464552,3.789874266
dfrA25,qnrB6,0.00391368,0.016628669,0.000614191,0.007213169,3.489411764,16.25176586,0.264708833,6.714114695
dfrA25,oqxA2,0.003909177,0.012940276,0.001341546,0.006476809,2.655769923,9.414878171,0.787653836,4.523886009
dfrA25,blaCTX_M_1,0.003621558,0.001894857,0.003245577,0.003997538,3.76201532,2.970655308,3.172572859,4.351457782
dfrA25,mphE,0.003612815,0.007717825,0.002081431,0.005144199,2.554125068,5.770648428,1.409103225,3.699146912
dfrA25,dfrA12,0.003586797,0.002911773,0.003009038,0.004164556,3.096906273,3.108814362,2.480050057,3.713762488
dfrA25,aadA22,0.00358647,0.005357,0.002523525,0.004649415,2.884198659,4.733185688,1.945031931,3.823365387
dfrA25,terZ,0.003583401,0.003000083,0.002988119,0.004178682,2.694349784,2.465299815,2.205180816,3.183518752
dfrA25,tetB,0.003471921,0.001832755,0.003108263,0.00383558,3.689634328,3.383549209,3.018264758,4.361003898
dfrA25,merD,0.003447148,0.004522742,0.002549738,0.004344558,2.647727274,3.949707795,1.864019558,3.43143499
dfrA25,armA,0.003428724,0.008223393,0.001797025,0.005060424,2.930940816,7.551973316,1.432465469,4.429416163
dfrA25,tetM,0.003407861,0.007897691,0.001840788,0.004974934,2.522387213,6.189439502,1.294268135,3.750506291
dfrA25,merR,0.003396438,0.001517074,0.003095417,0.003697458,3.319796284,2.101280599,2.902856625,3.736735942
